Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day
1,70,0,97,41.916265,-87.800515,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,70,0,97,41.916265,-87.800515,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,25,71,98,41.846075,-87.716277,9,8,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,25,71,98,41.846075,-87.716277,9,8,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,25,71,98,41.846075,-87.716277,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,25,71,98,41.846075,-87.716277,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,35,88,104,41.682587,-87.707973,9,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,35,88,104,41.682587,-87.707973,9,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,37,22,114,41.948167,-87.730698,8,10,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,37,22,114,41.948167,-87.730698,8,10,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,37,22,114,41.948167,-87.730698,8,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,37,22,114,41.948167,-87.730698,8,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,45,16,116,41.963976,-87.69181,9,48,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,45,16,116,41.963976,-87.69181,9,48,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,45,16,116,41.963976,-87.69181,9,8,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,45,16,116,41.963976,-87.69181,9,8,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,45,16,116,41.963976,-87.69181,9,9,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,45,16,116,41.963976,-87.69181,9,9,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,46,29,2,41.964242,-87.757639,8,6,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,46,29,2,41.964242,-87.757639,8,6,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,46,29,2,41.964242,-87.757639,8,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,46,29,2,41.964242,-87.757639,8,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,70,31,7,42.008314,-87.777921,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,70,31,7,42.008314,-87.777921,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,61,25,10,41.991429,-87.747113,8,5,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,61,25,10,41.991429,-87.747113,8,5,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,61,25,10,41.991429,-87.747113,8,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,61,25,10,41.991429,-87.747113,8,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,30,90,30,41.857402,-87.694991,8,5,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,30,90,30,41.857402,-87.694991,8,5,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,11,50,34,41.868142,-87.696269,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,11,50,34,41.868142,-87.696269,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,11,50,34,41.868142,-87.696269,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,11,50,34,41.868142,-87.696269,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,11,50,34,41.868142,-87.696269,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,11,50,34,41.868142,-87.696269,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,61,110,11,41.923738,-87.785288,9,5,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,61,110,11,41.923738,-87.785288,9,5,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,61,110,11,41.923738,-87.785288,9,1,1,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,61,110,11,41.923738,-87.785288,9,1,1,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,18,21,41.89923,-87.716788,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,18,21,41.89923,-87.716788,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,33,39,90,41.94016,-87.794896,9,10,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,33,39,90,41.94016,-87.794896,9,10,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,11,45,106,41.903002,-87.688267,8,14,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,11,45,106,41.903002,-87.688267,8,14,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,11,45,106,41.903002,-87.688267,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,11,45,106,41.903002,-87.688267,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,11,45,106,41.903002,-87.688267,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,11,45,106,41.903002,-87.688267,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,60,119,15,41.960616,-87.777189,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,60,119,15,41.960616,-87.777189,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,33,86,73,41.704336,-87.703736,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,33,86,73,41.704336,-87.703736,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,33,86,73,41.704336,-87.703736,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,33,86,73,41.704336,-87.703736,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,17,36,28,41.911824,-87.726737,9,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,17,36,28,41.911824,-87.726737,9,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,17,36,28,41.911824,-87.726737,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,17,36,28,41.911824,-87.726737,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,22,93,42,41.801179,-87.679447,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,22,93,42,41.801179,-87.679447,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,35,93,43,41.800737,-87.71188,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,35,93,43,41.800737,-87.71188,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,52,94,45,41.778297,-87.752411,9,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,52,94,45,41.778297,-87.752411,9,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,67,64,46,41.77166,-87.703047,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,67,64,46,41.77166,-87.703047,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,67,64,46,41.77166,-87.703047,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,67,64,46,41.77166,-87.703047,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,7,52,41.773215,-87.60088,8,5,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,7,52,41.773215,-87.60088,8,5,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,10,7,52,41.773215,-87.60088,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,10,7,52,41.773215,-87.60088,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,39,46,53,41.822536,-87.666343,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,39,46,53,41.822536,-87.666343,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,77,61,59,41.754676,-87.612922,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,77,61,59,41.754676,-87.612922,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,50,82,61,41.803423,-87.642984,8,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,50,82,61,41.803423,-87.642984,8,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
5,50,82,61,41.803423,-87.642984,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
5,50,82,61,41.803423,-87.642984,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,52,66,81,41.798697,-87.736812,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,52,66,81,41.798697,-87.736812,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,63,95,101,41.776156,-87.778927,9,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,63,95,101,41.776156,-87.778927,9,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,63,95,101,41.776156,-87.778927,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,63,95,101,41.776156,-87.778927,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,37,75,44,41.82561,-87.726549,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,37,75,44,41.82561,-87.726549,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,12,59,82,41.673408,-87.599862,5,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,12,59,82,41.673408,-87.599862,5,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,12,59,82,41.673408,-87.599862,5,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,12,59,82,41.673408,-87.599862,5,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
4,12,59,82,41.673408,-87.599862,5,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
4,12,59,82,41.673408,-87.599862,5,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,79,86,41.726465,-87.585413,5,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,79,86,41.726465,-87.585413,5,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,13,81,109,41.678618,-87.559308,5,24,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,13,81,109,41.678618,-87.559308,5,24,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,13,81,109,41.678618,-87.559308,5,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,13,81,109,41.678618,-87.559308,5,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,13,81,109,41.678618,-87.559308,5,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,13,81,109,41.678618,-87.559308,5,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,13,49,111,41.740641,-87.546587,5,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,13,49,111,41.740641,-87.546587,5,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,37,4,112,41.680946,-87.535198,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,37,4,112,41.680946,-87.535198,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,24,1,83,41.704572,-87.565666,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,24,1,83,41.704572,-87.565666,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,57,78,41.750498,-87.605294,5,6,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,57,78,41.750498,-87.605294,5,6,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,40,5,117,41.659112,-87.538693,8,6,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,40,5,117,41.659112,-87.538693,8,6,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,40,5,117,41.659112,-87.538693,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,40,5,117,41.659112,-87.538693,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,91,116,8,41.992478,-87.862995,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,91,116,8,41.992478,-87.862995,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,91,116,8,41.992478,-87.862995,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,91,116,8,41.992478,-87.862995,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,8,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,8,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,8,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,8,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,10,121,134,41.974689,-87.890615,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,10,121,134,41.974689,-87.890615,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,10,121,134,41.974689,-87.890615,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,10,121,134,41.974689,-87.890615,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,10,121,134,41.974689,-87.890615,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,10,120,135,41.957799,-87.930995,5,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,10,120,135,41.957799,-87.930995,5,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,10,120,135,41.957799,-87.930995,5,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,10,120,135,41.957799,-87.930995,5,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,10,120,135,41.957799,-87.930995,5,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,10,120,135,41.957799,-87.930995,5,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,48,118,118,41.925198,-87.746381,8,13,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,48,118,118,41.925198,-87.746381,8,13,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,48,118,118,41.925198,-87.746381,8,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,48,118,118,41.925198,-87.746381,8,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,48,118,118,41.925198,-87.746381,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,48,118,118,41.925198,-87.746381,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,51,30,119,41.973845,-87.805059,9,39,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,51,30,119,41.973845,-87.805059,9,39,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,51,30,119,41.973845,-87.805059,9,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,51,30,119,41.973845,-87.805059,9,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,51,30,119,41.973845,-87.805059,9,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,51,30,119,41.973845,-87.805059,9,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,82,67,121,41.743402,-87.731435,8,49,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,82,67,121,41.743402,-87.731435,8,49,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,82,67,121,41.743402,-87.731435,8,30,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,82,67,121,41.743402,-87.731435,8,30,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
3,82,67,121,41.743402,-87.731435,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
3,82,67,121,41.743402,-87.731435,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,82,67,121,41.743402,-87.731435,8,4,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,82,67,121,41.743402,-87.731435,8,4,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,65,8,123,41.728495,-87.600963,5,5,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,65,8,123,41.728495,-87.600963,5,5,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,65,8,123,41.728495,-87.600963,5,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,65,8,123,41.728495,-87.600963,5,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,17,103,120,41.947227,-87.671457,9,1,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,17,103,120,41.947227,-87.671457,9,1,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,11,84,125,41.753411,-87.639817,5,3,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,11,84,125,41.753411,-87.639817,5,3,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,13,23,126,41.904194,-87.756155,9,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,13,23,126,41.904194,-87.756155,9,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
2,39,40,124,41.951866,-87.725057,8,8,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
2,39,40,124,41.951866,-87.725057,8,8,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,39,40,124,41.951866,-87.725057,8,2,0,70,60,57,60,0.16,30.12,5.4,11,7.3,2009,9,25
1,39,40,124,41.951866,-87.725057,8,2,0,70,60,57,60,0.02,30.11,5.4,11,6.3,2009,9,25
1,25,112,33,41.891118,-87.654491,8,2,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
1,25,112,33,41.891118,-87.654491,8,2,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,11,123,35,41.867108,-87.654224,8,11,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,11,123,35,41.867108,-87.654224,8,11,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,11,123,35,41.867108,-87.654224,8,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,11,123,35,41.867108,-87.654224,8,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,17,102,71,41.720848,-87.666014,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,17,102,71,41.720848,-87.666014,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,36,35,9,41.944869,-87.832763,8,2,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,36,35,9,41.944869,-87.832763,8,2,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,50,53,22,41.801498,-87.763416,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,50,53,22,41.801498,-87.763416,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,50,53,22,41.801498,-87.763416,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,50,53,22,41.801498,-87.763416,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,11,46,68,41.868077,-87.666901,9,3,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,11,46,68,41.868077,-87.666901,9,3,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,11,46,68,41.868077,-87.666901,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,11,46,68,41.868077,-87.666901,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
1,11,46,68,41.868077,-87.666901,9,4,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
1,11,46,68,41.868077,-87.666901,9,4,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,70,0,97,41.916265,-87.800515,8,2,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,70,0,97,41.916265,-87.800515,8,2,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,25,71,98,41.846075,-87.716277,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,25,71,98,41.846075,-87.716277,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,35,88,104,41.682587,-87.707973,9,6,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,35,88,104,41.682587,-87.707973,9,6,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,35,88,104,41.682587,-87.707973,9,2,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,35,88,104,41.682587,-87.707973,9,2,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,46,29,2,41.964242,-87.757639,8,5,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,46,29,2,41.964242,-87.757639,8,5,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,70,31,7,42.008314,-87.777921,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,70,31,7,42.008314,-87.777921,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
1,30,90,30,41.857402,-87.694991,8,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
1,30,90,30,41.857402,-87.694991,8,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,61,110,11,41.923738,-87.785288,9,2,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,61,110,11,41.923738,-87.785288,9,2,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,61,110,11,41.923738,-87.785288,9,15,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,61,110,11,41.923738,-87.785288,9,15,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
1,61,110,11,41.923738,-87.785288,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
1,61,110,11,41.923738,-87.785288,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,12,114,16,42.010412,-87.66214,8,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,12,114,16,42.010412,-87.66214,8,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,12,114,16,42.010412,-87.66214,8,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,12,114,16,42.010412,-87.66214,8,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,33,39,90,41.94016,-87.794896,9,6,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,33,39,90,41.94016,-87.794896,9,6,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,33,39,90,41.94016,-87.794896,9,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,33,39,90,41.94016,-87.794896,9,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,11,45,106,41.903002,-87.688267,8,2,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
2,11,45,106,41.903002,-87.688267,8,2,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
3,11,45,106,41.903002,-87.688267,8,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
3,11,45,106,41.903002,-87.688267,8,1,0,59,44,46,49,0.59,29.9,8.8,13,8.7,2009,10,1
2,33,86,73,41.704336,-87.703736,8,1,0,59,41,46,49,0.89,29.9,9.1,13,9.5,2009,10,1
